2025-10-16 05:29:48 | INFO     | auth:115 | 用户尝试登录: admin
2025-10-16 07:14:08 | INFO     | students:69 | 管理员 admin 为教师 jlhjlh 创建学生: linhao
2025-10-16 07:14:08 | INFO     | students:101 | 学生创建成功: 教师ID=user-1760634830547, 学生=linhao, ID=2, 课时=20.0h
2025-10-16 07:27:38 | INFO     | auth:250 | 用户删除成功: 管理员=admin, 被删除用户=jlh, ID=user-1760629000249
2025-10-16 07:31:41 | INFO     | auth:273 | 删除教师关联数据: 学生=1个, 单词集=0个, 课程=0个, 抗遗忘会话=0个
2025-10-16 07:31:41 | INFO     | auth:279 | 用户删除成功: 管理员=admin, 被删除用户=teacher3, ID=user-1760629263024
2025-10-16 07:31:43 | INFO     | auth:273 | 删除教师关联数据: 学生=1个, 单词集=0个, 课程=0个, 抗遗忘会话=0个
2025-10-16 07:31:43 | INFO     | auth:279 | 用户删除成功: 管理员=admin, 被删除用户=jlhjlh, ID=user-1760634830547
2025-10-16 07:31:45 | INFO     | auth:279 | 用户删除成功: 管理员=admin, 被删除用户=jlhstu, ID=user-1760634847899
2025-10-16 07:32:01 | INFO     | auth:164 | 管理员 admin 尝试创建新用户: jlh
2025-10-16 07:32:02 | INFO     | auth:194 | 新用户创建成功: 用户名=jlh, 角色=teacher, ID=user-1760635921890
2025-10-16 07:32:27 | INFO     | auth:115 | 用户尝试登录: jlh
2025-10-16 07:32:27 | INFO     | auth:137 | 登录成功: 用户=jlh, 角色=teacher, ID=user-1760635921890
2025-10-16 07:32:53 | INFO     | auth:164 | 管理员 admin 尝试创建新用户: jlhstu
2025-10-16 07:32:54 | INFO     | auth:194 | 新用户创建成功: 用户名=jlhstu, 角色=student, ID=user-1760635973889
2025-10-16 07:32:54 | INFO     | students:69 | 管理员 admin 为教师 jlh 创建学生: linhao
2025-10-16 07:32:54 | INFO     | students:101 | 学生创建成功: 教师ID=user-1760635921890, 学生=linhao, ID=1, 课时=23.0h
2025-10-16 07:40:39 | INFO     | auth:278 | 用户删除成功: 管理员=admin, 被删除用户=jlhstu, ID=user-1760635973889
2025-10-16 07:40:57 | INFO     | auth:161 | 管理员 admin 尝试创建新用户: jlhstu
2025-10-16 07:40:57 | WARNING  | auth:165 | 创建用户失败: 角色无效 - student
2025-10-16 07:41:12 | INFO     | auth:161 | 管理员 admin 尝试创建新用户: jlhstu
2025-10-16 07:41:12 | WARNING  | auth:165 | 创建用户失败: 角色无效 - student
2025-10-16 07:52:25 | INFO     | auth:161 | 管理员 admin 尝试创建新用户: jlhjlh
2025-10-16 07:52:25 | INFO     | auth:195 | 新用户创建成功: 用户名=jlhjlh, 角色=teacher, ID=user-1760637145719
