2025-10-21 00:19:48 | INFO     | auth:114 | 用户尝试登录: admin
2025-10-21 04:30:40 | INFO     | progress:218 | 九宫格统计: 学生=Linhao, 单词集=托福核心单词, 总单词数=2504, 已学=5, 统计={'grid_0': 2499, 'grid_1': 5, 'grid_2': 0, 'grid_3': 0, 'grid_4': 0, 'grid_5': 0, 'grid_6': 0, 'grid_7': 0, 'grid_8': 0}
2025-10-21 04:44:37 | INFO     | progress:218 | 九宫格统计: 学生=Linhao, 单词集=托福核心单词, 总单词数=2504, 已学=5, 统计={'grid_0': 2499, 'grid_1': 5, 'grid_2': 0, 'grid_3': 0, 'grid_4': 0, 'grid_5': 0, 'grid_6': 0, 'grid_7': 0, 'grid_8': 0}
2025-10-21 04:44:37 | INFO     | progress:218 | 九宫格统计: 学生=Linhao, 单词集=托福核心单词, 总单词数=2504, 已学=5, 统计={'grid_0': 2499, 'grid_1': 5, 'grid_2': 0, 'grid_3': 0, 'grid_4': 0, 'grid_5': 0, 'grid_6': 0, 'grid_7': 0, 'grid_8': 0}
2025-10-21 15:29:54 | INFO     | progress:218 | 九宫格统计: 学生=Linhao, 单词集=托福核心单词, 总单词数=2504, 已学=5, 统计={'grid_0': 2499, 'grid_1': 5, 'grid_2': 0, 'grid_3': 0, 'grid_4': 0, 'grid_5': 0, 'grid_6': 0, 'grid_7': 0, 'grid_8': 0}
2025-10-21 15:29:54 | INFO     | progress:218 | 九宫格统计: 学生=Linhao, 单词集=托福核心单词, 总单词数=2504, 已学=5, 统计={'grid_0': 2499, 'grid_1': 5, 'grid_2': 0, 'grid_3': 0, 'grid_4': 0, 'grid_5': 0, 'grid_6': 0, 'grid_7': 0, 'grid_8': 0}
2025-10-21 16:10:02 | INFO     | progress:218 | 九宫格统计: 学生=Linhao, 单词集=托福核心单词, 总单词数=2504, 已学=5, 统计={'grid_0': 2499, 'grid_1': 5, 'grid_2': 0, 'grid_3': 0, 'grid_4': 0, 'grid_5': 0, 'grid_6': 0, 'grid_7': 0, 'grid_8': 0}
2025-10-21 16:10:02 | INFO     | progress:218 | 九宫格统计: 学生=Linhao, 单词集=托福核心单词, 总单词数=2504, 已学=5, 统计={'grid_0': 2499, 'grid_1': 5, 'grid_2': 0, 'grid_3': 0, 'grid_4': 0, 'grid_5': 0, 'grid_6': 0, 'grid_7': 0, 'grid_8': 0}
2025-10-21 16:11:46 | INFO     | progress:303 | 标记任务完成: 学生=Linhao, 单词集=托福核心单词, 组=1, 任务=1
2025-10-21 16:11:50 | INFO     | progress:303 | 标记任务完成: 学生=Linhao, 单词集=托福核心单词, 组=1, 任务=2
2025-10-21 16:11:56 | INFO     | progress:76 | 学习进度更新成功: 学生=Linhao, 单词集=托福核心单词, 单词索引=0, 阶段=2/0
2025-10-21 16:11:56 | INFO     | progress:76 | 学习进度更新成功: 学生=Linhao, 单词集=托福核心单词, 单词索引=1, 阶段=2/0
2025-10-21 16:11:56 | INFO     | progress:76 | 学习进度更新成功: 学生=Linhao, 单词集=托福核心单词, 单词索引=2, 阶段=2/0
2025-10-21 16:11:56 | INFO     | progress:76 | 学习进度更新成功: 学生=Linhao, 单词集=托福核心单词, 单词索引=3, 阶段=2/0
2025-10-21 16:11:56 | INFO     | progress:76 | 学习进度更新成功: 学生=Linhao, 单词集=托福核心单词, 单词索引=4, 阶段=2/0
2025-10-21 16:12:02 | INFO     | anti_forget:80 | 创建抗遗忘会话: ID=af_1_托福核心单词_1761081122, 学生=Linhao, 单词集=托福核心单词, 单词数=5
2025-10-21 16:12:02 | INFO     | schedule:99 | 课程创建成功: 教师ID=user-1760923774726, 学生=Linhao, 日期=2025-10-22, 时间=16:30, 类型=review, 时长=30分钟
2025-10-21 16:12:02 | INFO     | schedule:99 | 课程创建成功: 教师ID=user-1760923774726, 学生=Linhao, 日期=2025-10-23, 时间=16:30, 类型=review, 时长=30分钟
2025-10-21 16:12:02 | INFO     | schedule:99 | 课程创建成功: 教师ID=user-1760923774726, 学生=Linhao, 日期=2025-10-24, 时间=16:30, 类型=review, 时长=30分钟
2025-10-21 16:12:02 | INFO     | schedule:99 | 课程创建成功: 教师ID=user-1760923774726, 学生=Linhao, 日期=2025-10-26, 时间=16:30, 类型=review, 时长=30分钟
2025-10-21 16:12:02 | INFO     | schedule:99 | 课程创建成功: 教师ID=user-1760923774726, 学生=Linhao, 日期=2025-10-28, 时间=16:30, 类型=review, 时长=30分钟
2025-10-21 16:12:02 | INFO     | schedule:99 | 课程创建成功: 教师ID=user-1760923774726, 学生=Linhao, 日期=2025-10-30, 时间=16:30, 类型=review, 时长=30分钟
2025-10-21 16:12:02 | INFO     | schedule:99 | 课程创建成功: 教师ID=user-1760923774726, 学生=Linhao, 日期=2025-11-02, 时间=16:30, 类型=review, 时长=30分钟
2025-10-21 16:12:02 | INFO     | schedule:99 | 课程创建成功: 教师ID=user-1760923774726, 学生=Linhao, 日期=2025-11-04, 时间=16:30, 类型=review, 时长=30分钟
2025-10-21 16:12:02 | INFO     | schedule:99 | 课程创建成功: 教师ID=user-1760923774726, 学生=Linhao, 日期=2025-11-07, 时间=16:30, 类型=review, 时长=30分钟
2025-10-21 16:12:02 | INFO     | schedule:99 | 课程创建成功: 教师ID=user-1760923774726, 学生=Linhao, 日期=2025-11-11, 时间=16:30, 类型=review, 时长=30分钟
2025-10-21 16:12:02 | INFO     | student_reviews:76 | 创建学生复习记录: ID=review_1_托福核心单词_1761081122, 学生=Linhao, 单词集=托福核心单词, 单词数=5
2025-10-21 16:12:03 | INFO     | students:353 | 课时扣减成功: 学生=Linhao, 扣减=1.0h, 3.5h → 2.5h, 操作人=jlh
2025-10-21 16:12:03 | INFO     | schedule:172 | 课程标记完成: 学生=Linhao, 日期=2025-10-21, 类型=learning
2025-10-21 16:12:22 | INFO     | auth:114 | 用户尝试登录: jlhstu
2025-10-21 16:12:22 | INFO     | auth:136 | 登录成功: 用户=jlhstu, 角色=student, ID=user-1760933270076
2025-10-21 16:14:41 | INFO     | student_reviews:213 | 切换星标: 复习=review_1_托福核心单词_1761028096, 单词ID=4796, 新状态=True
